,route,route-collected,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
726,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 150,Ordinary 3+2 Non AC Seater,24-Jul,11:12,15:00,03h 48m,INR 237,27 Seats available,3.9
727,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,11:15,14:40,03h 25m,INR 384,21 Seats available,4.9
728,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 102,Ordinary 3+2 Non AC Seater,24-Jul,11:18,14:19,03h 01m,INR 237,37 Seats available,3.9
729,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1610,Ordinary 3+2 Non AC Seater,24-Jul,12:10,15:10,03h 00m,INR 240,31 Seats available,3.9
730,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 47,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,12:25,16:10,03h 45m,INR 384,29 Seats available,4.2
731,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 171,Ordinary 3+2 Non AC Seater,24-Jul,12:30,15:31,03h 01m,INR 237,37 Seats available,3.9
732,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 174,Ordinary 3+2 Non AC Seater,24-Jul,12:36,16:15,03h 39m,INR 238,27 Seats available,3.9
733,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 177,Ordinary 3+2 Non AC Seater,24-Jul,13:36,16:20,02h 44m,INR 237,37 Seats available,3.9
734,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 131,Ordinary 3+2 Non AC Seater,24-Jul,14:42,19:10,04h 28m,INR 237,37 Seats available,3.9
735,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1708,Ordinary 3+2 Non AC Seater,24-Jul,14:48,20:30,05h 42m,INR 238,37 Seats available,3.9
736,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 189,Ordinary 3+2 Non AC Seater,24-Jul,15:00,17:45,02h 45m,INR 237,36 Seats available,3.9
737,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 218,Ordinary 3+2 Non AC Seater,24-Jul,16:24,19:25,03h 01m,INR 242,37 Seats available,1.5
738,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 207,Ordinary 3+2 Non AC Seater,24-Jul,17:15,22:30,05h 15m,INR 237,23 Seats available,3.9
739,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 103,Ordinary 3+2 Non AC Seater,24-Jul,17:18,20:19,03h 01m,INR 237,37 Seats available,3.9
740,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 215,Ordinary 3+2 Non AC Seater,24-Jul,18:00,22:30,04h 30m,INR 242,37 Seats available,3.9
741,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 104,A/C Executive (2+3),24-Jul,18:20,21:21,03h 01m,INR 247,41 Seats available,1.4
742,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 228,Ordinary 3+2 Non AC Seater,24-Jul,18:40,22:55,04h 15m,INR 242,37 Seats available,3.9
743,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 188,Ordinary 3+2 Non AC Seater,24-Jul,19:25,22:26,03h 01m,INR 237,26 Seats available,3.9
744,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 153,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,19:30,23:30,04h 00m,INR 384,33 Seats available,4.9
745,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 74,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,20:00,23:00,03h 00m,INR 384,34 Seats available,2.8
746,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1711,Ordinary 3+2 Non AC Seater,24-Jul,20:00,23:00,03h 00m,INR 238,34 Seats available,3.9
747,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 139,Ordinary 3+2 Non AC Seater,24-Jul,20:05,00:15,04h 10m,INR 237,37 Seats available,3.9
748,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 230,A/C Executive (2+3),24-Jul,20:20,01:00,04h 40m,INR 251,43 Seats available,3.9
749,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 229,Ordinary 3+2 Non AC Seater,24-Jul,20:40,23:30,02h 50m,INR 242,37 Seats available,3.9
750,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 3,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,21:00,00:40,03h 40m,INR 384,34 Seats available,4.9
751,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 108,A/C Executive (2+3),24-Jul,21:20,00:21,03h 01m,INR 247,44 Seats available,3.2
752,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1712,Ordinary 3+2 Non AC Seater,24-Jul,21:30,01:00,03h 30m,INR 238,24 Seats available,3.9
753,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 19,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,21:30,01:15,03h 45m,INR 384,32 Seats available,3.9
754,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 130,Ordinary 3+2 Non AC Seater,24-Jul,21:45,01:30,03h 45m,INR 237,37 Seats available,3.9
755,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 35,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,22:00,01:10,03h 10m,INR 384,12 Seats available,3.9
756,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 179,Ordinary 3+2 Non AC Seater,24-Jul,22:00,01:45,03h 45m,INR 242,27 Seats available,3.9
757,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 92,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,22:30,01:30,03h 00m,INR 384,34 Seats available,3.9
758,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 136,Ordinary 3+2 Non AC Seater,24-Jul,22:30,02:10,03h 40m,INR 242,27 Seats available,3.9
759,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,24-Jul,16:30,21:15,04h 45m,INR 432,32 Seats available,3.7
760,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,10:30,13:50,03h 20m,INR 360,17 Seats available,4.6
761,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,20:30,23:45,03h 15m,471,31 Seats available,4.7
762,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),24-Jul,20:30,23:35,03h 05m,INR 399,51 Seats available,4.7
763,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),24-Jul,20:30,23:00,02h 30m,INR 399,52 Seats available,4.7
764,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ram Dalal Holidays,Mercedes Multi-Axle Semi Sleeper (2+2),24-Jul,21:00,00:45,03h 45m,490,50 Seats available,4.5
765,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,21:00,00:45,03h 45m,INR 448,39 Seats available,3.6
766,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,21:00,00:10,03h 10m,INR 448,39 Seats available,4.1
767,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),24-Jul,21:30,00:55,03h 25m,477,30 Seats available,4.7
768,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,22:00,01:00,03h 00m,648,41 Seats available,4.8
769,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,22:00,01:00,03h 00m,495,41 Seats available,4.1
770,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,22:00,00:50,02h 50m,495,41 Seats available,4.1
771,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,22:30,01:15,02h 45m,529,37 Seats available,5.0
772,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,22:30,01:20,02h 50m,529,37 Seats available,4.3
773,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,23:00,02:35,03h 35m,540,28 Seats available,4.1
774,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh?fromCityId=1285&toCityId=833&fromCityName=Shimla&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,23:00,02:05,03h 05m,540,28 Seats available,3.6
775,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,15:40,22:00,06h 20m,INR 724,28 Seats available,4.0
776,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 1285,Ordinary 3+2 Non AC Seater,24-Jul,18:40,02:30,07h 50m,INR 429,37 Seats available,3.9
777,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,22:10,04:40,06h 30m,INR 724,34 Seats available,4.4
778,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),24-Jul,10:45,17:45,07h 00m,INR 512.39,44 Seats available,4.3
779,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,VE A/C Semi Sleeper (2+2),24-Jul,23:50,05:30,05h 40m,759,30 Seats available,4.2
780,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,23:55,06:00,06h 05m,569,32 Seats available,4.6
781,Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala?fromCityId=833&toCityId=65768&fromCityName=Chandigarh&toCityName=Dharamshala%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,23:55,05:59,06h 04m,569,32 Seats available,4.6
782,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh?fromCityId=733&toCityId=94169&fromCityName=Delhi&toCityName=Baddi%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,TANISHQ HOLIDAYS TOUR,Volvo Multi-Axle A/C Semi Sleeper (2+2),24-Jul,19:00,01:30,06h 30m,1619,49 Seats available,2.8
783,Delhi to Baddi (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-baddi-himachal-pradesh?fromCityId=733&toCityId=94169&fromCityName=Delhi&toCityName=Baddi%20(Himachal%20Pradesh)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,TANISHQ HOLIDAYS TOUR,Volvo Multi-Axle A/C Semi Sleeper (2+2),24-Jul,21:00,03:30,06h 30m,1619,49 Seats available,2.8
784,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,11:00,19:15,08h 15m,INR 760,34 Seats available,3.9
785,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,11:40,19:15,07h 35m,INR 724,23 Seats available,2.7
786,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 912,Ordinary 3+2 Non AC Seater,24-Jul,14:00,23:10,09h 10m,INR 458,37 Seats available,3.9
787,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 912,Ordinary 3+2 Non AC Seater,24-Jul,14:50,23:10,08h 20m,INR 437,37 Seats available,3.9
788,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 911,Ordinary 3+2 Non AC Seater,24-Jul,14:55,23:20,08h 25m,INR 448,37 Seats available,3.9
789,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,24-Jul,15:00,23:30,08h 30m,INR 478,27 Seats available,3.9
790,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,24-Jul,15:40,23:30,07h 50m,INR 453,26 Seats available,3.9
791,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 902,Ordinary 3+2 Non AC Seater,24-Jul,16:30,01:25,08h 55m,INR 477,37 Seats available,3.9
792,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,24-Jul,17:00,01:00,08h 00m,INR 494,16 Seats available,3.9
793,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,17:35,01:15,07h 40m,INR 807,30 Seats available,3.9
794,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,24-Jul,18:00,01:00,07h 00m,INR 470,27 Seats available,3.9
795,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 925,A/C Executive (2+3),24-Jul,18:00,02:00,08h 00m,INR 501,44 Seats available,3.9
796,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 25,Himsuta AC Seater Volvo/Scania 2+2,24-Jul,18:30,01:15,06h 45m,INR 771,23 Seats available,3.9
797,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh?fromCityId=65768&toCityId=833&fromCityName=Dharamshala%20(Himachal%20Pradesh)&toCityName=Chandigarh&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,HRTC - 925,A/C Executive (2+3),24-Jul,18:40,02:00,07h 20m,INR 479,44 Seats available,3.9
