,route,route-collected,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
0,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar?fromCityId=734&toCityId=84913&fromCityName=Jammu%20(j%20and%20k)&toCityName=Srinagar%20(J%20and%20K)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,New Pal Travels,NON A/C Seater / Sleeper (2+2),24-Jul,21:15,07:15,10h 00m,719,36 Seats available,1.5
1,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar?fromCityId=734&toCityId=84913&fromCityName=Jammu%20(j%20and%20k)&toCityName=Srinagar%20(J%20and%20K)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,North Kashmir Tour and Travels,NON A/C Sleeper (2+2),24-Jul,16:30,02:30,10h 00m,INR 699,40 Seats available,1.0
2,Jammu (j and k) to Srinagar,https://www.redbus.in/bus-tickets/jammu-to-srinagar?fromCityId=734&toCityId=84913&fromCityName=Jammu%20(j%20and%20k)&toCityName=Srinagar%20(J%20and%20K)&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,North Kashmir Tour and Travels,NON A/C Sleeper (2+2),24-Jul,17:15,03:15,10h 00m,INR 699,40 Seats available,1.0
3,Delhi to Srinagar,https://www.redbus.in/bus-tickets/delhi-to-srinagar?fromCityId=733&toCityId=84913&fromCityName=Delhi&toCityName=Srinagar&busType=Any&onward=23-Jul-2024,DIVA BUS,AC Sleeper (2+1),24-Jul,15:00,08:00,17h 00m,INR 4999,36 Seats available,3.4
4,Srinagar to Jammu (j and k),https://www.redbus.in/bus-tickets/srinagar-to-jammu?fromCityId=84913&toCityId=734&fromCityName=Srinagar%20(J%20and%20K)&toCityName=Jammu&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,no-data-found,no-data-found,24-Jul,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found,no-data-found
5,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar?fromCityId=734&toCityId=802&fromCityName=Jammu&toCityName=Haridwar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),24-Jul,20:00,08:55,12h 55m,INR 860,7 Seats available,4.3
6,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar?fromCityId=734&toCityId=802&fromCityName=Jammu&toCityName=Haridwar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,20:30,09:00,12h 30m,531,29 Seats available,3.4
7,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar?fromCityId=734&toCityId=802&fromCityName=Jammu&toCityName=Haridwar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Zimindara Travels,AC Sleeper (2+1),24-Jul,15:05,04:35,13h 30m,INR 1099,27 Seats available,4.5
8,Jammu (j and k) to Haridwar,https://www.redbus.in/bus-tickets/jammu-to-haridwar?fromCityId=734&toCityId=802&fromCityName=Jammu&toCityName=Haridwar&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,18:30,06:50,12h 20m,585,16 Seats available,4.8
9,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Gola Bus Service,A/C Seater/Sleeper (2+1),24-Jul,20:20,07:50,11h 30m,INR 399,26 Seats available,4.8
10,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),24-Jul,20:30,08:30,12h 00m,513,39 Seats available,4.6
11,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,20:10,07:50,11h 40m,436,22 Seats available,4.5
12,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,AdLaxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,21:30,09:00,11h 30m,760,19 Seats available,4.5
13,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,20:15,08:00,11h 45m,950,28 Seats available,4.5
14,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,21:15,08:30,11h 15m,760,28 Seats available,4.4
15,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,17:35,05:30,11h 55m,490,28 Seats available,4.3
16,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,AdLavish Travels,A/C Seater / Sleeper (2+2),24-Jul,16:35,05:30,12h 55m,490,22 Seats available,3.5
17,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),24-Jul,20:15,07:30,11h 15m,540,24 Seats available,4.4
18,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,18:15,06:00,11h 45m,625,19 Seats available,4.3
19,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,20:30,08:15,11h 45m,571,33 Seats available,4.3
20,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,IntrCity SmartBus,AC Sleeper (2+1),24-Jul,20:50,08:30,11h 40m,INR 679,18 Seats available,4.1
21,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,18:45,06:00,11h 15m,950,28 Seats available,4.2
22,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Travel Point,A/C Seater / Sleeper (2+2),24-Jul,15:45,05:00,13h 15m,485,32 Seats available,3.8
23,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),24-Jul,17:30,03:30,10h 00m,899,36 Seats available,No rating
24,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),24-Jul,20:30,08:30,12h 00m,INR 499,36 Seats available,4.1
25,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Awadh Travels,A/C Sleeper (2+2),24-Jul,20:55,08:40,11h 45m,764,34 Seats available,4.6
26,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,DS Hari Travels,A/C Seater / Sleeper (2+2),24-Jul,21:30,09:00,11h 30m,INR 499,48 Seats available,3.3
27,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,B S Holiday Travels,A/C Seater / Sleeper (2+2),24-Jul,21:45,09:00,11h 15m,1199,34 Seats available,5.0
28,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jamna Travels-Jammu,A/C Seater / Sleeper (2+2),24-Jul,20:30,08:00,11h 30m,INR 699,30 Seats available,1.9
29,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),24-Jul,21:00,10:26,13h 26m,INR 699,24 Seats available,2.5
30,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,21:00,09:00,12h 00m,529,30 Seats available,3.6
31,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,IntrCity SmartBus,A/C Seater / Sleeper (2+1),24-Jul,18:00,06:00,12h 00m,INR 494,24 Seats available,3.9
32,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,City Land Travels,A/C Seater/Sleeper (2+1),24-Jul,22:16,08:55,10h 39m,INR 548,29 Seats available,3.4
33,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,IntrCity SmartBus,AC Sleeper (2+1),24-Jul,20:45,08:25,11h 40m,INR 719,25 Seats available,4.8
34,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),24-Jul,18:00,07:15,13h 15m,555,37 Seats available,3.6
35,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),24-Jul,16:30,05:15,12h 45m,555,42 Seats available,3.1
36,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),24-Jul,18:30,07:00,12h 30m,INR 1000,24 Seats available,3.3
37,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,RK Holiday,A/C Seater / Sleeper (2+2),24-Jul,20:45,08:25,11h 40m,1899,30 Seats available,2.9
38,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,21:30,10:00,12h 30m,INR 550,29 Seats available,4.3
39,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),24-Jul,20:15,08:15,12h 00m,INR 799,22 Seats available,3.8
40,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Big Bus,A/C Seater / Sleeper (2+2),24-Jul,23:00,10:00,11h 00m,INR 799,32 Seats available,1.5
41,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,CAPITAL HOLIDAYS,A/C Seater / Sleeper (2+2),24-Jul,22:30,08:30,10h 00m,899,34 Seats available,1.2
42,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Travel Point World LLP,A/C Seater / Sleeper (2+2),24-Jul,17:16,05:46,12h 30m,759,46 Seats available,1.4
43,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Gola Bus Service,VE A/C Seater (2+2),24-Jul,20:20,07:50,11h 30m,INR 3499,18 Seats available,4.7
44,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shub Yatra Holidays,A/C Sleeper (2+2),24-Jul,21:15,10:00,12h 45m,INR 1149,14 Seats available,2.3
45,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,FlixBus,A/C Sleeper (2+1),24-Jul,22:30,11:05,12h 35m,INR 369,17 Seats available,3.9
46,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Harikesh Tour N Travels,A/C Sleeper (2+2),24-Jul,20:30,08:00,11h 30m,1189,46 Seats available,3.8
47,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,DIVA BUS,AC Sleeper (2+1),24-Jul,20:30,09:00,12h 30m,INR 4999,36 Seats available,3.7
48,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Lucky Bus Service,VE A/C Sleeper (2+2),24-Jul,21:15,07:15,10h 00m,1439,32 Seats available,3.6
49,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Apex Bus Travels,A/C Seater / Sleeper (2+2),24-Jul,20:00,10:00,14h 00m,899,38 Seats available,3.4
50,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,SHAH HOLIDAY TRAVEL,Bharat Benz A/C Seater / Sleeper (2+2),24-Jul,21:00,08:00,11h 00m,INR 1499,22 Seats available,2.7
51,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Ashok Travels,A/C Seater / Sleeper (2+2),24-Jul,17:30,06:00,12h 30m,INR 759,52 Seats available,2.5
52,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Armaan Tour & Travels,A/C Seater / Sleeper (2+1),24-Jul,16:00,06:00,14h 00m,679,29 Seats available,2.4
53,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Shub Yatra Holidays,A/C Sleeper (2+2),24-Jul,21:45,10:30,12h 45m,INR 2399,44 Seats available,2.3
54,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),24-Jul,20:45,08:15,11h 30m,INR 3000,47 Seats available,2.3
55,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Travel Point World LLP,A/C Seater / Sleeper (2+2),24-Jul,20:00,08:15,12h 15m,1234,46 Seats available,1.7
56,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Big Bus,A/C Seater / Sleeper (2+2),24-Jul,21:00,08:00,11h 00m,INR 799,34 Seats available,1.5
57,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Big Bus,A/C Seater / Sleeper (2+2),24-Jul,18:30,05:30,11h 00m,INR 795,28 Seats available,1.5
58,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Cool cool Tour and Travels India Pvt LTD,A/C Seater / Sleeper (2+2),24-Jul,19:30,09:46,14h 16m,INR 1099,24 Seats available,1.0
59,Jammu (j and k) to Delhi,https://www.redbus.in/bus-tickets/jammu-to-delhi?fromCityId=734&toCityId=733&fromCityName=Jammu%20(j%20and%20k)&toCityName=Delhi&busType=Any&srcCountry=IND&destCountry=IND&onward=23-Jul-2024,Sahiba Travels India Sahiba Bus Service Regd,A/C Sleeper (2+2),24-Jul,21:30,09:31,12h 01m,INR 1800,22 Seats available,1.0
60,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Gola Bus Service,A/C Seater/Sleeper (2+1),24-Jul,20:00,09:00,13h 00m,INR 399,31 Seats available,4.8
61,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,21:30,10:15,12h 45m,950,22 Seats available,4.6
62,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),24-Jul,18:30,08:15,13h 45m,INR 525,20 Seats available,4.5
63,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,AdLaxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,22:30,11:30,13h 00m,803,24 Seats available,4.3
64,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Yolo Bus,A/C Seater/Sleeper (2+1),24-Jul,19:15,07:30,12h 15m,INR 450,31 Seats available,4.6
65,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,18:30,07:00,12h 30m,950,18 Seats available,4.4
66,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,17:00,06:00,13h 00m,542,27 Seats available,4.3
67,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,AdIndia Tours & Travels (GetBookCab),A/C Semi Sleeper / Sleeper (2+2),24-Jul,21:45,10:15,12h 30m,INR 399,25 Seats available,4.2
68,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),24-Jul,18:30,06:25,11h 55m,495,28 Seats available,4.5
69,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),24-Jul,22:00,11:00,13h 00m,722,32 Seats available,4.3
70,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,20:25,05:45,09h 20m,414,27 Seats available,4.5
71,Delhi to Jammu (j and k),https://www.redbus.in/bus-tickets/delhi-to-jammu?fromCityId=733&toCityId=734&fromCityName=Delhi&toCityName=Jammu%20(j%20and%20k)&busType=Any&onward=23-Jul-2024,IntrCity SmartBus,AC Sleeper (2+1),24-Jul,19:30,09:30,14h 00m,INR 679,20 Seats available,4.5
