,route-collected,route,name,type,Date,departure_time,arrival_time,duration,price,seats_available,rating
82,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,NueGo,Electric A/C Seater (2+2),24-Jul,15:30,20:35,05h 05m,380,38 Seats available,3.7
83,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,FlixBus,A/C Seater (2+2),24-Jul,16:00,21:55,05h 55m,INR 217,18 Seats available,4.8
84,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,NueGo,Electric A/C Seater (2+2),24-Jul,16:30,21:55,05h 25m,356,41 Seats available,3.4
85,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,KVS Holidays,A/C Seater / Sleeper (2+2),24-Jul,17:00,22:30,05h 30m,INR 399,41 Seats available,3.0
86,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,17:00,23:00,06h 00m,495,27 Seats available,3.6
87,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,17:00,22:50,05h 50m,474,33 Seats available,4.5
88,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,17:00,23:05,06h 05m,380,34 Seats available,4.2
89,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,NueGo,Electric A/C Seater (2+2),24-Jul,17:30,22:35,05h 05m,380,38 Seats available,4.0
90,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,17:55,23:15,05h 20m,540,32 Seats available,4.8
91,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,18:00,23:00,05h 00m,570,31 Seats available,4.8
92,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,FlixBus,A/C Seater (2+2),24-Jul,18:00,00:40,06h 40m,INR 217,30 Seats available,3.8
93,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,18:00,23:45,05h 45m,606,31 Seats available,3.5
94,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,18:00,23:45,05h 45m,540,29 Seats available,3.5
95,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Lavish Travels,A/C Seater / Sleeper (2+2),24-Jul,18:15,01:00,06h 45m,472,37 Seats available,3.5
96,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),24-Jul,18:30,23:50,05h 20m,570,35 Seats available,4.6
97,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),24-Jul,18:30,00:05,05h 35m,495,28 Seats available,4.8
98,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Malana Travels,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,18:30,23:30,05h 00m,570,31 Seats available,4.8
99,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,18:35,01:10,06h 35m,INR 466,31 Seats available,4.6
100,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,NueGo,Electric A/C Seater (2+2),24-Jul,18:40,23:35,04h 55m,404,33 Seats available,3.5
101,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),24-Jul,19:00,23:55,04h 55m,474,34 Seats available,4.7
102,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,PAL Travel Lines,Bharat Benz A/C Semi Sleeper (2+2),24-Jul,19:00,23:59,04h 59m,584,29 Seats available,3.0
103,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),24-Jul,19:00,23:45,04h 45m,INR 500,25 Seats available,4.2
104,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Malana Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,19:00,23:59,04h 59m,570,25 Seats available,4.4
105,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,19:00,23:55,04h 55m,474,24 Seats available,4.6
106,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,19:00,00:15,05h 15m,474,29 Seats available,4.7
107,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Ashok Bus Service,VE A/C Seater / Sleeper (2+1),24-Jul,19:00,01:30,06h 30m,INR 499,37 Seats available,3.6
108,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,19:00,00:45,05h 45m,540,29 Seats available,3.5
109,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,19:10,00:20,05h 10m,540,28 Seats available,4.3
110,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Shiv Mohan Travels,AC Sleeper (2+1),24-Jul,19:10,01:30,06h 20m,585,36 Seats available,4.3
111,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),24-Jul,19:15,23:45,04h 30m,584,30 Seats available,3.0
112,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,R S YADAV SMART BUS PRIVATE LIMITED,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,19:15,00:54,05h 39m,617,9 Seats available,4.6
113,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Yolo Bus,A/C Seater/Sleeper (2+1),24-Jul,19:15,00:03,04h 48m,INR 450,31 Seats available,4.3
114,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,19:30,01:05,05h 35m,453,37 Seats available,4.6
115,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,19:30,00:50,05h 20m,542,40 Seats available,4.2
116,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Reo India Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,19:30,00:15,04h 45m,547,23 Seats available,3.9
117,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,19:30,00:40,05h 10m,618,19 Seats available,4.7
118,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),24-Jul,19:35,23:59,04h 24m,472,31 Seats available,3.9
119,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,19:55,00:40,04h 45m,540,18 Seats available,4.3
120,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Gola Bus Service,A/C Seater/Sleeper (2+1),24-Jul,20:00,02:05,06h 05m,INR 399,31 Seats available,4.4
121,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),24-Jul,20:00,01:00,05h 00m,474,31 Seats available,4.6
122,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Northern Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,20:00,01:20,05h 20m,INR 600,23 Seats available,3.1
123,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,20:00,01:00,05h 00m,INR 600,26 Seats available,3.8
124,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),24-Jul,20:00,00:45,04h 45m,INR 500,34 Seats available,4.2
125,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,20:05,01:05,05h 00m,456,32 Seats available,4.8
126,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Bharmani Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,20:15,01:10,04h 55m,564,34 Seats available,3.8
127,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),24-Jul,20:20,01:39,05h 19m,INR 600,42 Seats available,4.1
128,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,20:30,01:30,05h 00m,495,32 Seats available,3.5
129,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Scania A/C Semi Sleeper (2+2),24-Jul,20:30,01:30,05h 00m,540,28 Seats available,4.7
130,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,20:30,01:30,05h 00m,INR 600,36 Seats available,3.6
131,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,IntrCity SmartBus,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,20:30,01:45,05h 15m,INR 466,25 Seats available,4.9
132,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,PAL Travel Lines,Scania A/C Semi Sleeper (2+2),24-Jul,20:35,01:05,04h 30m,584,31 Seats available,3.0
133,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,20:55,01:30,04h 35m,540,29 Seats available,4.8
134,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,21:00,02:30,05h 30m,474,40 Seats available,3.9
135,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),24-Jul,21:00,02:00,05h 00m,569,9 Seats available,4.2
136,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),24-Jul,21:00,01:45,04h 45m,585,27 Seats available,5.0
137,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Holiday Appeal Private Limited,Volvo A/C Semi Sleeper (2+2),24-Jul,21:05,01:50,04h 45m,INR 600,40 Seats available,4.2
138,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,21:15,01:20,04h 05m,INR 600,28 Seats available,4.4
139,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,City Land Travels,Volvo A/C Semi Sleeper (2+2),24-Jul,21:20,01:40,04h 20m,540,29 Seats available,3.6
140,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,21:25,01:50,04h 25m,445,33 Seats available,5.0
141,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),24-Jul,21:30,02:15,04h 45m,584,35 Seats available,3.0
142,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),24-Jul,21:40,02:09,04h 29m,INR 600,44 Seats available,4.1
143,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),24-Jul,21:45,02:30,04h 45m,468,28 Seats available,4.9
144,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),24-Jul,21:45,02:15,04h 30m,601,33 Seats available,4.9
145,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Deltin Travels,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,21:50,02:30,04h 40m,INR 600,31 Seats available,4.3
146,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,IntrCity SmartBus,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,21:50,03:35,05h 45m,INR 494,34 Seats available,4.5
147,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,IntrCity SmartBus,Volvo A/C Semi Sleeper (2+2),24-Jul,21:55,03:10,05h 15m,INR 492,34 Seats available,4.4
148,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,21:55,03:00,05h 05m,540,28 Seats available,4.8
149,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,21:55,03:50,05h 55m,536,28 Seats available,4.3
150,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,NueGo,Electric A/C Seater (2+2),24-Jul,22:00,03:15,05h 15m,356,43 Seats available,4.2
151,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,22:00,03:20,05h 20m,474,29 Seats available,4.9
152,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),24-Jul,22:00,03:15,05h 15m,399,26 Seats available,4.3
153,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),24-Jul,22:00,02:50,04h 50m,474,20 Seats available,4.8
154,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),24-Jul,22:05,02:45,04h 40m,513,40 Seats available,4.9
155,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),24-Jul,22:10,03:20,05h 10m,540,28 Seats available,4.2
156,Delhi to Chandigarh,https://www.redbus.in/bus-tickets/delhi-to-chandigarh?fromCityId=733&toCityId=833&fromCityName=Delhi&toCityName=Chandigarh&busType=Any&onward=23-Jul-2024,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),24-Jul,22:20,03:20,05h 00m,498,38 Seats available,3.6
